"location","date","total_cases","total_deaths","total_cases_per_million","total_deaths_per_million"
"Peru","2020-10-02","818297.0","32535.0","24818.052","986.751"
"Peru","2020-10-01","814829.0","32463.0","24712.872","984.567"
"Peru","2020-09-30","811768.0","32396.0","24620.035","982.535"
"Peru","2020-09-29","808714.0","32324.0","24527.41","980.352"
"Peru","2020-09-28","805302.0","32262.0","24423.928","978.471"
"Peru","2020-09-27","800142.0","32142.0","24267.431","974.832"
"Peru","2020-09-26","794584.0","32037.0","24098.863","971.647"
"Peru","2020-09-25","788930.0","31938.0","23927.383","968.645"
"Peru","2020-09-24","782695.0","31870.0","23738.283","966.582"
"Peru","2020-09-23","776546.0","31586.0","23551.79","957.969"
"Peru","2020-09-22","772896.0","31474.0","23441.09","954.572"
"Peru","2020-09-21","768895.0","31369.0","23319.744","951.387"
"Peru","2020-09-20","762865.0","31369.0","23136.86","951.387"
"Peru","2020-09-19","756412.0","31283.0","22941.148","948.779"
"Peru","2020-09-18","750098.0","31146.0","22749.651","944.624"
"Peru","2020-09-17","744400.0","31051.0","22576.837","941.743"
"Peru","2020-09-16","738020.0","30927.0","22383.339","937.982"
"Peru","2020-09-15","733860.0","30812.0","22257.171","934.494"
"Peru","2020-09-14","729619.0","30710.0","22128.546","931.401"
"Peru","2020-09-13","722832.0","30593.0","21922.703","927.852"
"Peru","2020-09-12","716670.0","30470.0","21735.817","924.122"
"Peru","2020-09-11","710067.0","30344.0","21535.555","920.3"
"Peru","2020-09-10","702776.0","30236.0","21314.427","917.025"
"Peru","2020-09-09","696190.0","30123.0","21114.681","913.598"
"Peru","2020-09-08","691575.0","29976.0","20974.713","909.139"
"Peru","2020-09-07","689977.0","29838.0","20926.247","904.954"
"Peru","2020-09-06","683702.0","29687.0","20735.933","900.374"
"Peru","2020-09-05","676848.0","29554.0","20528.059","896.34"
"Peru","2020-09-04","670145.0","29405.0","20324.764","891.821"
"Peru","2020-09-03","663437.0","29259.0","20121.318","887.393"
"Peru","2020-09-02","657129.0","29068.0","19930.003","881.601"
"Peru","2020-09-01","652037.0","28944.0","19775.569","877.84"
"Peru","2020-08-31","647166.0","28788.0","19627.836","873.109"
"Peru","2020-08-30","639435.0","28607.0","19393.364","867.619"
"Peru","2020-08-29","629961.0","28471.0","19106.028","863.494"
"Peru","2020-08-28","621997.0","28277.0","18864.488","857.61"
"Peru","2020-08-27","613378.0","28124.0","18603.083","852.97"
"Peru","2020-08-26","607382.0","28001.0","18421.231","849.24"
"Peru","2020-08-25","600438.0","27813.0","18210.627","843.538"
"Peru","2020-08-24","594326.0","27663.0","18025.257","838.989"
"Peru","2020-08-23","585236.0","27453.0","17749.567","832.619"
"Peru","2020-08-22","576067.0","27245.0","17471.482","826.311"
"Peru","2020-08-21","567059.0","27034.0","17198.279","819.912"
"Peru","2020-08-20","558420.0","26834.0","16936.267","813.846"
"Peru","2020-08-19","549321.0","26658.0","16660.305","808.508"
"Peru","2020-08-18","541493.0","26481.0","16422.89","803.14"
"Peru","2020-08-17","535946.0","26281.0","16254.656","797.074"
"Peru","2020-08-16","525803.0","26075.0","15947.029","790.826"
"Peru","2020-08-15","516296.0","25856.0","15658.693","784.184"
"Peru","2020-08-14","507996.0","25648.0","15406.963","777.876"
"Peru","2020-08-13","498555.0","21713.0","15120.627","658.532"
"Peru","2020-08-12","489680.0","21501.0","14851.458","652.102"
"Peru","2020-08-11","483133.0","21276.0","14652.895","645.278"
"Peru","2020-08-10","478024.0","21072.0","14497.945","639.091"
"Peru","2020-08-09","471012.0","20844.0","14285.278","632.176"
"Peru","2020-08-08","463875.0","20649.0","14068.821","626.262"
"Peru","2020-08-07","455409.0","20424.0","13812.057","619.438"
"Peru","2020-08-06","447624.0","20228.0","13575.946","613.493"
"Peru","2020-08-05","439890.0","20007.0","13341.382","606.79"
"Peru","2020-08-04","433100.0","19811.0","13135.449","600.846"
"Peru","2020-08-03","428850.0","19614.0","13006.551","594.871"
"Peru","2020-08-02","422183.0","19408.0","12804.348","588.623"
"Peru","2020-08-01","414735.0","19217.0","12578.459","582.831"
"Peru","2020-07-31","407492.0","19021.0","12358.786","576.886"
"Peru","2020-07-30","400683.0","18816.0","12152.277","570.669"
"Peru","2020-07-29","395005.0","18612.0","11980.069","564.482"
"Peru","2020-07-28","389717.0","18418.0","11819.69","558.598"
"Peru","2020-07-27","384797.0","18229.0","11670.472","552.866"
"Peru","2020-07-26","379884.0","18030.0","11521.466","546.83"
"Peru","2020-07-25","375961.0","17843.0","11402.486","541.159"
"Peru","2020-07-24","371096.0","17654.0","11254.935","535.426"
"Peru","2020-07-23","366550.0","13767.0","11117.06","417.538"
"Peru","2020-07-22","362087.0","13579.0","10981.702","411.836"
"Peru","2020-07-21","357681.0","13384.0","10848.073","405.922"
"Peru","2020-07-20","353590.0","13187.0","10723.998","399.947"
"Peru","2020-07-19","349500.0","12998.0","10599.952","394.215"
"Peru","2020-07-18","345537.0","12799.0","10479.759","388.18"
"Peru","2020-07-17","341586.0","12615.0","10359.929","382.599"
"Peru","2020-07-16","337724.0","12417.0","10242.799","376.594"
"Peru","2020-07-15","333867.0","12229.0","10125.821","370.892"
"Peru","2020-07-14","330123.0","12054.0","10012.269","365.585"
"Peru","2020-07-13","326326.0","11870.0","9897.11","360.004"
"Peru","2020-07-12","322710.0","11682.0","9787.441","354.302"
"Peru","2020-07-11","319646.0","11500.0","9694.513","348.782"
"Peru","2020-07-10","316448.0","11314.0","9597.521","343.141"
"Peru","2020-07-09","312911.0","11133.0","9490.248","337.652"
"Peru","2020-07-08","309278.0","10952.0","9380.063","332.162"
"Peru","2020-07-07","305703.0","10772.0","9271.637","326.703"
"Peru","2020-07-06","302718.0","10589.0","9181.106","321.153"
"Peru","2020-07-05","299080.0","10412.0","9070.769","315.785"
"Peru","2020-07-04","295599.0","10226.0","8965.194","310.143"
"Peru","2020-07-03","292004.0","10045.0","8856.162","304.654"
"Peru","2020-07-02","288477.0","9860.0","8749.192","299.043"
"Peru","2020-07-01","285213.0","9677.0","8650.198","293.493"
"Peru","2020-06-30","282365.0","9504.0","8563.821","288.246"
"Peru","2020-06-29","279419.0","9317.0","8474.472","282.574"
"Peru","2020-06-28","275989.0","9135.0","8370.444","277.055"
"Peru","2020-06-27","272364.0","8939.0","8260.502","271.11"
"Peru","2020-06-26","268602.0","8761.0","8146.405","265.712"
"Peru","2020-06-25","264689.0","8586.0","8027.728","260.404"
"Peru","2020-06-24","260810.0","8404.0","7910.082","254.884"
"Peru","2020-06-23","254936.0","8045.0","7731.93","243.996"
"Peru","2020-06-22","254936.0","8045.0","7731.93","243.996"
"Peru","2020-06-21","251338.0","7861.0","7622.806","238.416"
"Peru","2020-06-20","247925.0","7660.0","7519.294","232.319"
"Peru","2020-06-19","244388.0","7461.0","7412.021","226.284"
"Peru","2020-06-18","240908.0","7257.0","7306.476","220.097"
"Peru","2020-06-17","237156.0","7056.0","7192.682","214.001"
"Peru","2020-06-16","232992.0","6860.0","7066.392","208.056"
"Peru","2020-06-15","229736.0","6688.0","6967.641","202.84"
"Peru","2020-06-14","225132.0","6498.0","6828.007","197.077"
"Peru","2020-06-13","220749.0","6308.0","6695.076","191.315"
"Peru","2020-06-12","214788.0","6109.0","6514.285","185.279"
"Peru","2020-06-11","208823.0","5903.0","6333.373","179.032"
"Peru","2020-06-10","203736.0","5738.0","6179.09","174.027"
"Peru","2020-06-09","199696.0","5571.0","6056.561","168.962"
"Peru","2020-06-08","196515.0","5465.0","5960.085","165.747"
"Peru","2020-06-07","191758.0","5301.0","5815.81","160.774"
"Peru","2020-06-06","187400.0","5162.0","5683.637","156.558"
"Peru","2020-06-05","183198.0","5031.0","5556.195","152.585"
"Peru","2020-06-04","178914.0","4894.0","5426.266","148.43"
"Peru","2020-06-03","170039.0","4634.0","5157.097","140.544"
"Peru","2020-06-02","170039.0","4634.0","5157.097","140.544"
"Peru","2020-06-01","164476.0","4506.0","4988.377","136.662"
"Peru","2020-05-31","155671.0","4371.0","4721.331","132.568"
"Peru","2020-05-30","148285.0","4230.0","4497.322","128.291"
"Peru","2020-05-29","141779.0","4099.0","4300.002","124.318"
"Peru","2020-05-28","135905.0","3983.0","4121.85","120.8"
"Peru","2020-05-27","129751.0","3788.0","3935.206","114.886"
"Peru","2020-05-26","123979.0","3629.0","3760.147","110.064"
"Peru","2020-05-25","119959.0","3456.0","3638.225","104.817"
"Peru","2020-05-24","115754.0","3373.0","3510.692","102.299"
"Peru","2020-05-23","111698.0","3244.0","3387.678","98.387"
"Peru","2020-05-22","108769.0","3148.0","3298.845","95.475"
"Peru","2020-05-21","104020.0","3024.0","3154.813","91.715"
"Peru","2020-05-20","99483.0","2914.0","3017.211","88.378"
"Peru","2020-05-19","94933.0","2789.0","2879.214","84.587"
"Peru","2020-05-18","92273.0","2648.0","2798.539","80.311"
"Peru","2020-05-17","88541.0","2523.0","2685.352","76.52"
"Peru","2020-05-16","84495.0","2393.0","2562.641","72.577"
"Peru","2020-05-15","80604.0","2267.0","2444.631","68.756"
"Peru","2020-05-14","76306.0","2169.0","2314.277","65.783"
"Peru","2020-05-13","72059.0","2057.0","2185.471","62.387"
"Peru","2020-05-12","68822.0","1961.0","2087.296","59.475"
"Peru","2020-05-11","67307.0","1889.0","2041.348","57.291"
"Peru","2020-05-10","65015.0","1814.0","1971.834","55.017"
"Peru","2020-05-09","61847.0","1714.0","1875.752","51.984"
"Peru","2020-05-08","58526.0","1627.0","1775.03","49.345"
"Peru","2020-05-07","54817.0","1533.0","1662.54","46.494"
"Peru","2020-05-06","51189.0","1444.0","1552.506","43.795"
"Peru","2020-05-05","47372.0","1344.0","1436.741","40.762"
"Peru","2020-05-04","45928.0","1286.0","1392.946","39.003"
"Peru","2020-05-03","42534.0","1200.0","1290.01","36.395"
"Peru","2020-05-02","40459.0","1124.0","1227.077","34.09"
"Peru","2020-05-01","36976.0","1051.0","1121.442","31.876"
"Peru","2020-04-30","33931.0","943.0","1029.09","28.6"
"Peru","2020-04-29","31190.0","854.0","945.959","25.901"
"Peru","2020-04-28","28699.0","782.0","870.409","23.717"
"Peru","2020-04-27","27517.0","728.0","834.56","22.079"
"Peru","2020-04-26","25331.0","700.0","768.262","21.23"
"Peru","2020-04-25","21648.0","634.0","656.56","19.229"
"Peru","2020-04-24","20914.0","572.0","634.299","17.348"
"Peru","2020-04-23","19250.0","530.0","583.831","16.074"
"Peru","2020-04-22","17837.0","484.0","540.977","14.679"
"Peru","2020-04-21","16325.0","445.0","495.119","13.496"
"Peru","2020-04-20","15628.0","400.0","473.98","12.132"
"Peru","2020-04-19","14420.0","348.0","437.343","10.554"
"Peru","2020-04-18","13489.0","300.0","409.107","9.099"
"Peru","2020-04-17","12491.0","274.0","378.838","8.31"
"Peru","2020-04-16","11475.0","254.0","348.024","7.704"
"Peru","2020-04-15","10303.0","230.0","312.479","6.976"
"Peru","2020-04-14","7519.0","193.0","228.043","5.853"
"Peru","2020-04-13","7519.0","193.0","228.043","5.853"
"Peru","2020-04-12","6848.0","181.0","207.692","5.49"
"Peru","2020-04-11","5897.0","169.0","178.85","5.126"
"Peru","2020-04-10","5256.0","138.0","159.409","4.185"
"Peru","2020-04-09","4342.0","121.0","131.688","3.67"
"Peru","2020-04-08","2954.0","107.0","89.592","3.245"
"Peru","2020-04-07","2561.0","92.0","77.672","2.79"
"Peru","2020-04-06","2281.0","83.0","69.18","2.517"
"Peru","2020-04-05","1746.0","73.0","52.954","2.214"
"Peru","2020-04-04","1595.0","61.0","48.375","1.85"
"Peru","2020-04-03","1414.0","55.0","42.885","1.668"
"Peru","2020-04-02","1323.0","47.0","40.125","1.425"
"Peru","2020-04-01","1065.0","30.0","32.3","0.91"
"Peru","2020-03-31","950.0","24.0","28.812","0.728"
"Peru","2020-03-30","852.0","18.0","25.84","0.546"
"Peru","2020-03-29","671.0","16.0","20.351","0.485"
"Peru","2020-03-28","635.0","11.0","19.259","0.334"
"Peru","2020-03-27","580.0","9.0","17.591","0.273"
"Peru","2020-03-26","558.0","8.0","16.924","0.243"
"Peru","2020-03-25","416.0","7.0","12.617","0.212"
"Peru","2020-03-24","395.0","5.0","11.98","0.152"
"Peru","2020-03-23","363.0","5.0","11.009","0.152"
"Peru","2020-03-22","318.0","5.0","9.645","0.152"
"Peru","2020-03-21","263.0","3.0","7.977","0.091"
"Peru","2020-03-20","234.0","2.0","7.097","0.061"
"Peru","2020-03-19","145.0",,"4.398",
"Peru","2020-03-18","117.0",,"3.548",
"Peru","2020-03-17","86.0",,"2.608",
"Peru","2020-03-16","71.0",,"2.153",
"Peru","2020-03-15","43.0",,"1.304",
"Peru","2020-03-14","38.0",,"1.152",
"Peru","2020-03-13","22.0",,"0.667",
"Peru","2020-03-12","17.0",,"0.516",
"Peru","2020-03-11","11.0",,"0.334",
"Peru","2020-03-10","9.0",,"0.273",
"Peru","2020-03-09","7.0",,"0.212",
"Peru","2020-03-08",,,,
"Peru","2020-03-07","1.0",,"0.03",
"Peru","2020-03-06",,,,
"Peru","2020-03-05",,,,
"Peru","2020-03-04",,,,
"Peru","2020-03-03",,,,
"Peru","2020-03-02",,,,
"Peru","2020-03-01",,,,
"Peru","2020-02-29",,,,
"Peru","2020-02-28",,,,
"Poland","2020-11-05","439536.0","6475.0","11613.618","171.085"
"Poland","2020-11-04","414844.0","6102.0","10961.195","161.23"
"Poland","2020-11-03","395480.0","5875.0","10449.55","155.232"
"Poland","2020-11-02","379902.0","5783.0","10037.941","152.801"
"Poland","2020-11-01","362731.0","5631.0","9584.241","148.785"
"Poland","2020-10-31","340834.0","5351.0","9005.669","141.387"
"Poland","2020-10-30","319205.0","5149.0","8434.178","136.049"
"Poland","2020-10-29","299049.0","4851.0","7901.607","128.175"
"Poland","2020-10-28","280229.0","4615.0","7404.337","121.94"
"Poland","2020-10-27","263929.0","4483.0","6973.651","118.452"
"Poland","2020-10-26","253688.0","4438.0","6703.058","117.263"
"Poland","2020-10-25","241946.0","4351.0","6392.806","114.964"
"Poland","2020-10-24","228318.0","4172.0","6032.721","110.234"
"Poland","2020-10-23","214686.0","4019.0","5672.53","106.192"
"Poland","2020-10-22","202579.0","3851.0","5352.633","101.753"
"Poland","2020-10-21","192539.0","3721.0","5087.352","98.318"
"Poland","2020-10-20","183248.0","3614.0","4841.861","95.491"
"Poland","2020-10-19","175766.0","3573.0","4644.168","94.407"
"Poland","2020-10-18","167230.0","3524.0","4418.626","93.113"
"Poland","2020-10-17","157608.0","3440.0","4164.389","90.893"
"Poland","2020-10-16","149903.0","3308.0","3960.804","87.405"
"Poland","2020-10-15","141804.0","3217.0","3746.809","85.001"
"Poland","2020-10-14","135278.0","3101.0","3574.376","81.936"
"Poland","2020-10-13","130210.0","3039.0","3440.467","80.298"
"Poland","2020-10-12","125816.0","3004.0","3324.367","79.373"
"Poland","2020-10-11","121638.0","2972.0","3213.974","78.528"
"Poland","2020-10-10","116338.0","2919.0","3073.935","77.127"
"Poland","2020-10-09","111599.0","2867.0","2948.719","75.753"
"Poland","2020-10-08","107319.0","2792.0","2835.631","73.771"
"Poland","2020-10-07","104316.0","2717.0","2756.284","71.79"
"Poland","2020-10-06","102080.0","2659.0","2697.204","70.257"
"Poland","2020-10-05","98140.0","2604.0","2593.099","68.804"
"Poland","2020-10-04","98140.0","2604.0","2593.099","68.804"
"Poland","2020-10-03","95773.0","2570.0","2530.557","67.906"
"Poland","2020-10-02","93481.0","2543.0","2469.997","67.192"
"Poland","2020-10-01","91514.0","2513.0","2418.024","66.4"
"Poland","2020-09-30","89962.0","2483.0","2377.016","65.607"
"Poland","2020-09-29","88636.0","2447.0","2341.98","64.656"
"Poland","2020-09-28","87330.0","2432.0","2307.472","64.259"
"Poland","2020-09-27","85980.0","2424.0","2271.802","64.048"
"Poland","2020-09-26","84396.0","2392.0","2229.949","63.202"
"Poland","2020-09-25","82809.0","2369.0","2188.017","62.595"
"Poland","2020-09-24","81673.0","2344.0","2158.001","61.934"
"Poland","2020-09-23","80699.0","2316.0","2132.265","61.194"
"Poland","2020-09-22","79988.0","2298.0","2113.479","60.719"
"Poland","2020-09-21","79240.0","2293.0","2093.715","60.587"
"Poland","2020-09-20","78330.0","2282.0","2069.67","60.296"
"Poland","2020-09-19","77328.0","2270.0","2043.195","59.979"
"Poland","2020-09-18","76571.0","2253.0","2023.193","59.53"
"Poland","2020-09-17","75734.0","2237.0","2001.078","59.107"
"Poland","2020-09-16","75134.0","2227.0","1985.224","58.843"
"Poland","2020-09-15","74529.0","2203.0","1969.239","58.209"
"Poland","2020-09-14","74152.0","2188.0","1959.277","57.812"
"Poland","2020-09-13","73650.0","2182.0","1946.013","57.654"
"Poland","2020-09-12","73047.0","2169.0","1930.081","57.31"
"Poland","2020-09-11","72453.0","2159.0","1914.386","57.046"
"Poland","2020-09-10","71947.0","2147.0","1901.016","56.729"
"Poland","2020-09-09","71526.0","2136.0","1889.892","56.438"
"Poland","2020-09-08","71126.0","2124.0","1879.323","56.121"
"Poland","2020-09-07","70824.0","2120.0","1871.344","56.016"
"Poland","2020-09-06","70387.0","2113.0","1859.797","55.831"
"Poland","2020-09-05","69820.0","2100.0","1844.815","55.487"
"Poland","2020-09-04","69129.0","2092.0","1826.557","55.276"
"Poland","2020-09-03","68517.0","2078.0","1810.387","54.906"
"Poland","2020-09-02","67922.0","2058.0","1794.666","54.377"
"Poland","2020-09-01","67372.0","2039.0","1780.133","53.875"
"Poland","2020-08-31","66870.0","2033.0","1766.869","53.717"
"Poland","2020-08-30","66239.0","2032.0","1750.197","53.69"
"Poland","2020-08-29","65480.0","2018.0","1730.142","53.321"
"Poland","2020-08-28","64689.0","2010.0","1709.242","53.109"
"Poland","2020-08-27","63802.0","1994.0","1685.805","52.686"
"Poland","2020-08-26","63073.0","1977.0","1666.543","52.237"
"Poland","2020-08-25","62310.0","1960.0","1646.383","51.788"
"Poland","2020-08-24","61762.0","1955.0","1631.903","51.656"
"Poland","2020-08-23","61181.0","1951.0","1616.552","51.55"
"Poland","2020-08-22","60281.0","1938.0","1592.772","51.207"
"Poland","2020-08-21","59378.0","1925.0","1568.912","50.863"
"Poland","2020-08-20","58611.0","1913.0","1548.646","50.546"
"Poland","2020-08-19","57876.0","1896.0","1529.226","50.097"
"Poland","2020-08-18","57279.0","1885.0","1513.451","49.806"
"Poland","2020-08-17","56684.0","1877.0","1497.73","49.595"
"Poland","2020-08-16","56090.0","1869.0","1482.035","49.384"
"Poland","2020-08-15","55319.0","1858.0","1461.663","49.093"
"Poland","2020-08-14","54487.0","1844.0","1439.68","48.723"
"Poland","2020-08-13","53676.0","1830.0","1418.251","48.353"
"Poland","2020-08-12","52961.0","1821.0","1399.359","48.115"
"Poland","2020-08-11","52410.0","1809.0","1384.801","47.798"
"Poland","2020-08-10","51791.0","1807.0","1368.445","47.745"
"Poland","2020-08-09","51167.0","1800.0","1351.957","47.56"
"Poland","2020-08-08","50324.0","1787.0","1329.683","47.217"
"Poland","2020-08-07","49515.0","1774.0","1308.308","46.873"
"Poland","2020-08-06","48789.0","1756.0","1289.125","46.398"
"Poland","2020-08-05","48149.0","1738.0","1272.215","45.922"
"Poland","2020-08-04","47469.0","1732.0","1254.247","45.764"
"Poland","2020-08-03","46894.0","1731.0","1239.054","45.737"
"Poland","2020-08-02","46346.0","1721.0","1224.575","45.473"
"Poland","2020-08-01","45688.0","1716.0","1207.189","45.341"
"Poland","2020-07-31","45031.0","1709.0","1189.829","45.156"
"Poland","2020-07-30","44416.0","1694.0","1173.58","44.76"
"Poland","2020-07-29","43904.0","1682.0","1160.051","44.443"
"Poland","2020-07-28","43402.0","1676.0","1146.787","44.284"
"Poland","2020-07-27","43065.0","1671.0","1137.883","44.152"
"Poland","2020-07-26","42622.0","1664.0","1126.178","43.967"
"Poland","2020-07-25","42038.0","1655.0","1110.747","43.729"
"Poland","2020-07-24","41580.0","1651.0","1098.645","43.623"
"Poland","2020-07-23","41162.0","1642.0","1087.601","43.386"
"Poland","2020-07-22","40782.0","1636.0","1077.56","43.227"
"Poland","2020-07-21","40383.0","1627.0","1067.018","42.989"
"Poland","2020-07-20","40104.0","1624.0","1059.646","42.91"
"Poland","2020-07-19","39746.0","1618.0","1050.187","42.752"
"Poland","2020-07-18","39407.0","1612.0","1041.229","42.593"
"Poland","2020-07-17","39054.0","1605.0","1031.902","42.408"
"Poland","2020-07-16","38780.0","1594.0","1024.663","42.117"
